event_time;acf_decay_norm;acf_first_zero_norm;crest_factor;dominant_freq_norm;duration_ratio_20pct;duration_ratio_50pct;energy_concentration;energy_decay_ratio;energy_ratio_0_2Hz;energy_ratio_12_16Hz;energy_ratio_16_20Hz;energy_ratio_2_5Hz;energy_ratio_5_8Hz;energy_ratio_8_12Hz;envelope_kurtosis;envelope_peak_count_norm;envelope_skewness;envelope_smoothness;form_factor;freq_drift;freq_track_cv;freq_track_range_norm;hf_content_ratio;hjorth_mobility;impulse_factor;kurtosis;low_high_ratio;mean_recurrence_dist_norm;mid_total_ratio;onset_peak_ratio_1000ms;onset_peak_ratio_500ms;onset_sharpness;peak_position_norm;peak_prominence;rise_decay_asymmetry;signal_complexity;signal_entropy_norm;skewness;spectral_bandwidth_norm;spectral_centroid_norm;spectral_flatness;spectral_rolloff_50_norm;spectral_rolloff_85_norm;tf_concentration;wavelet_peak_scale;wavelet_scale_ratio;wavelet_time_concentration;zero_crossing_rate;class_name
2024-03-19T15:38:16.400000Z;0.0095;0.013;5.047912991;0.308281953;0.457923679;0.417430428;0.564641868;1.773030834;7.77E-05;0.239559495;0.038417828;0.136529062;0.392893152;0.163025428;1.258834359;0.9;1.323422511;0.890990965;1.498095552;-0.237635255;0.562768943;2.102803738;0.396858029;0.070604255;7.562255998;3.719080625;1.014342473;0.649921866;0.380640731;0.174557132;0.129483804;0.004831493;0.428928512;1.116159675;0.751094252;0.799382249;0.148115745;0.599250623;0.358273621;0.598459003;1.96E-05;0.366605566;0.724879187;0.021676917;0.6;0.706380414;0.294220663;22.99616731;icequake
2024-03-19T15:38:54.000000Z;0.01;0.013;5.178640357;0.499916681;0.496750542;0.242626229;0.636429777;0.370179827;4.31E-05;0.155824343;0.070563131;0.083010549;0.147844037;0.537848934;2.730791295;0.7;1.746694693;0.897300429;1.553675828;-0.179991953;0.409085395;1.261682243;0.398797166;0.065137331;8.045928344;4.695134488;0.46134373;0.36847355;0.662059344;0.104120937;0.104120937;0.005496394;0.475254124;1.102018563;0.905684344;0.75195389;0.138802475;-0.007957321;0.191634728;0.576566292;1.12E-05;0.491584736;0.683219463;0.028513814;0.4;0.36223795;0.501739165;19.99666722;icequake
2024-03-19T15:40:49.800000Z;0.0185;0.025;5.250716677;0.216630562;0.231294784;0.147808699;0.948237174;0.039347616;0.000112323;0.020624311;0.008040343;0.663734986;0.237388187;0.061327063;3.064302107;0.3;1.99160806;0.954655974;2.123041084;-0.420060604;0.648315124;3.375;0.052872126;0.038823994;11.14748722;9.054060583;18.82860529;0.057715553;0.25766775;0.022975382;0.020546078;0.000889417;0.575404099;1.031763235;1.355180534;0.449480625;0.026915421;-0.244037924;0.12497917;0.487581898;4.42E-06;0.224962506;0.349941676;0.073869511;0.2;18.57004135;0.724824397;18.16363939;surface_waves
2024-03-19T15:40:52.400000Z;0.0185;0.025;5.249560189;0.224962506;0.231294784;0.147808699;0.963956521;438.584015;0.000150036;0.007076907;0.003098856;0.764688264;0.199250768;0.024591416;3.09386791;0.3;1.999040623;0.954308981;2.106244283;0.765515973;0.599618319;2.465753425;0.017954437;0.038812012;11.05685614;9.035971816;73.89940547;2.649472799;0.152174996;1;0.412315246;0.012774787;0.142142976;1.066648309;0.165695416;0.448812709;0.027070897;-0.246478523;0.083319447;0.383437889;9.86E-06;0.224962506;0.308281953;0.071653955;0.2;18.70874019;0.724562039;18.33027829;surface_waves
2024-03-19T15:41:46.000000Z;0.015;0.0205;5.081665051;0.258290285;0.237293784;0.119313448;0.678163618;0.41002697;0.000129117;0.01835267;0.013307368;0.250130968;0.606110245;0.109311328;4.482525497;0.5;2.215517512;0.918755418;1.696560661;-0.103652032;0.578199074;1.914893617;0.044126295;0.045385383;8.621353017;6.805647939;17.08970261;0.414150443;0.37919141;0.207870511;0.207870511;0.008756499;0.488418597;1.068695213;0.954723127;0.527859956;0.131547217;0.101400085;0.12497917;0.459500863;1.45E-05;0.274954174;0.399933344;0.050460093;0.2;10.03389427;0.590606356;18.83019497;surface_waves
2024-03-19T15:48:48.800000Z;0.0135;0.0205;3.980801278;0.241626396;0.994001;0.23496084;0.448658187;1.449775298;0.000470355;0.043260562;0.019213233;0.404844848;0.466838466;0.055536852;2.564938227;1.1;1.571168623;0.946996568;1.342929751;0.124094821;0.480289251;1.551724138;0.103909061;0.052837242;5.345936468;1.500284222;8.320298893;0.952533936;0.326054044;0.470571878;0.470571878;0.019567327;0.482752875;1.117201918;0.933311856;0.602359157;0.332254182;0.229319746;0.116647225;0.510657302;2.38E-05;0.274954174;0.3916014;0.026800026;0.2;3.375723724;0.522317012;19.33011165;noise
2024-03-19T15:51:40.400000Z;0.0095;0.013;5.940488578;0.349941676;0.225795701;0.094984169;0.701943271;0.374328162;1.76E-05;0.080031826;0.191556428;0.063197097;0.457051523;0.201707363;5.207638394;0.2;2.510274494;0.979729135;2.007104754;-0.070590694;0.412894138;1.551724138;0.388921824;0.068349254;11.92318286;12.13711554;0.787986409;0.248666195;0.502892602;0.08678963;0.073275687;0.003311847;0.54824196;1.017716798;1.213574327;0.779799987;0.089316342;-0.219483288;0.441593068;0.607666157;1.33E-05;0.3916014;0.833194468;0.052853126;0.4;0.574488809;0.402171179;22.16297284;icequake
2024-03-19T15:53:39.800000Z;0.0115;0.0155;5.998923762;0.208298617;0.64155974;0.072987835;0.62036551;2.02354323;4.68E-05;0.039550968;0.017040204;0.213726364;0.327553777;0.396361601;9.829556609;0.3;2.8683735;0.89920478;1.581842927;-0.056892683;0.554493812;1.592920354;0.137628034;0.058232247;9.489355122;8.482748319;4.278580605;0.613245709;0.671084199;0.175412834;0.175412834;0.007078204;0.457923679;1.004603809;0.844758684;0.66881972;0.162973628;-0.327356048;0.116647225;0.514143829;2.32E-05;0.37493751;0.491584736;0.057089033;0.4;1.500293659;0.53611881;23.32944509;short_signal
2024-03-19T15:56:39.000000Z;0.011;0.03;3.683384687;0.199966672;0.992834528;0.699883353;0.375365778;1.139632479;0.000301827;0.096619319;0.070622038;0.608223684;0.056598536;0.144517126;0.035801647;1.9;0.511104422;0.793656936;1.279406982;0.12845951;0.678877353;2.465753425;0.262693245;0.063184165;4.712548088;0.306497905;3.341799558;1.32269795;0.173500127;0.604329658;0.485141042;0.037770216;0.506248959;1.210015996;1.025312184;0.711157563;0.470221021;-0.084035032;0.508248625;0.594992363;3.18E-05;0.208298617;0.716547242;0.011107856;0.2;1.77250899;0.521884572;22.16297284;noise
2024-03-19T15:57:39.600000Z;0.008;0.01;5.926140663;0.749875021;0.499416764;0.215464089;0.431909027;0.925270101;0.000346907;0.535140247;0.054844216;0.045337767;0.115909351;0.221400745;7.320703421;0.4;2.672985068;0.931581229;1.529464173;-0.074607585;0.487339717;1.875;0.790113893;0.08190954;9.063819828;6.831193198;0.134156295;0.635551883;0.300219634;0.188604178;0.188604178;0.012759528;0.598066989;1.107876085;1.487976783;0.929224437;0.201166918;-0.013146241;0.108315281;0.695273847;2.61E-05;0.658223629;0.76653891;0.040218443;0.6;0.145437111;0.551420978;24.16263956;short_signal
2024-03-19T16:00:04.800000Z;0.0115;0.016;5.877731986;0.349941676;0.556240627;0.244292618;0.492292431;1.110864577;0.000226224;0.102500679;0.055607058;0.148805368;0.50681484;0.164958706;3.597804222;0.6;1.891399078;0.881220939;1.539872112;-0.06500605;0.512470743;1.818181818;0.214964397;0.059716886;9.050955571;5.718610596;1.477014956;0.528586691;0.556131646;0.207424878;0.207424878;0.008874423;0.454090985;1.012949075;0.831807082;0.682520095;0.148249164;0.26180897;0.283286119;0.574841719;1.30E-05;0.349941676;0.633227795;0.025008087;0.4;1.285004533;0.508945597;19.16347275;icequake
2024-03-19T16:00:32.200000Z;0.008;0.0105;5.307740241;0.424929178;0.916347275;0.40509915;0.350447463;0.570914278;0.000687715;0.055248021;0.041718557;0.013965288;0.302411081;0.551844728;2.336900679;0.6;1.820094901;0.91396425;1.465216152;0.32767171;0.387298335;1.5;0.164809802;0.083983392;7.776986732;3.508274021;0.275077177;0.737625062;0.832848618;0.322903263;0.322903263;0.011132594;0.83736044;1.022465522;5.148565574;0.925734946;0.233189245;-0.014158248;0.149975004;0.642399041;2.90E-05;0.424929178;0.574904183;0.042498312;0.4;0.14921015;0.591376129;26.49558407;surface_waves
2024-03-19T16:01:40.000000Z;0.007;0.009;8.340104125;0.683219463;0.123812698;0.032827862;0.931200954;0.067383531;1.69E-05;0.62693558;0.081137575;0.005320272;0.021465148;0.217850387;15.1942069;0.3;3.768002466;0.950186368;2.712308955;-0.084255374;0.390621564;1.487603306;0.902596713;0.08665194;22.6209391;24.76801763;0.011664447;0.124634664;0.235842006;0.033284725;0.033284725;0.001083056;0.538243626;1.01641112;1.165644172;0.985636545;0.031461781;-0.097860239;0.116647225;0.713525172;4.74E-06;0.666555574;0.7832028;0.101279747;0.6;0.013932068;0.726641084;27.16213964;short_signal
2024-03-19T16:02:55.200000Z;0.0115;0.017;4.452559102;0.283286119;0.829028495;0.267955341;0.464385693;1.051821869;0.000111561;0.162639648;0.028371635;0.122215842;0.597686843;0.077722286;2.032243731;0.5;1.740174852;0.97082807;1.54857467;0.028439822;0.596679802;1.607142857;0.267002141;0.058732952;6.895120241;4.311722183;3.179493731;0.599018039;0.154641104;0.269480059;0.16222731;0.011936657;0.486585569;1.008458768;0.947744239;0.670749392;0.185129612;0.220266527;0.366605566;0.599221657;2.60E-05;0.283286119;0.649891685;0.038270223;0.2;2.130281271;0.603739732;23.99600067;icequake
2024-03-19T16:04:15.200000Z;0.0095;0.0125;4.586971674;0.466588902;0.754374271;0.101816364;0.439787933;0.942960141;0.000257535;0.057433471;0.01705792;0.063882886;0.061428596;0.789596335;3.900885615;0.5;2.118615202;0.940028976;1.516833328;-0.089434872;0.393870446;1.607142857;0.216447133;0.067257664;6.95767151;4.599418983;0.953347289;0.527295045;0.834288469;0.306665819;0.306665819;0.010956405;0.45025829;1.090968805;0.819036072;0.772447341;0.226946876;0.071862389;0.049991668;0.592696501;2.10E-05;0.474920847;0.524912515;0.036276604;0.4;0.330770579;0.641725233;26.49558407;surface_waves
2024-03-19T16:06:10.800000Z;0.012;0.022;3.523985025;0.183302783;0.991168139;0.937843693;0.320801599;0.95671628;0.001138992;0.073312572;0.03689217;0.647246428;0.105502841;0.116132436;-0.471193988;1.9;0.614434354;0.824352607;1.283934758;0.039326304;0.508604791;1.267605634;0.181368591;0.060037492;4.524566861;0.363627202;5.308717397;1.109178677;0.179997313;0.862977365;0.420757989;0.028526261;0.521579737;1.091638494;1.09021247;0.674724913;0.505901658;0.2619908;0.366605566;0.571560974;3.35E-05;0.191634728;0.558240293;0.020656656;0.2;2.025173898;0.509764731;19.99666722;noise
2024-03-19T16:06:45.400000Z;0.009;0.0115;6.066846828;0.549908349;0.565405766;0.08131978;0.633417056;2.159361117;8.88E-05;0.121440912;0.054621829;0.015194876;0.09638699;0.691268276;9.739163204;0.4;3.052931711;0.929235258;1.653339864;0.03037219;0.458899701;1.463414634;0.546278159;0.072729918;10.03055971;9.946512926;0.116653043;0.587102667;0.779951131;0.153940478;0.148066075;0.008941663;0.472587902;1.089677761;0.896050553;0.832125352;0.147665253;-0.160638138;0.183302783;0.648942848;1.46E-05;0.51658057;0.699883353;0.061612034;0.6;0.099335671;0.420866502;25.32911181;surface_waves
2024-03-19T16:07:47.000000Z;0.01;0.0135;4.871106306;0.474920847;0.394767539;0.213631061;0.761162149;0.200287597;4.83E-05;0.144103993;0.046720672;0.09362381;0.190158947;0.513673793;2.864700847;0.5;1.853920355;0.879866287;1.704622696;-0.237892518;0.383759732;1.153846154;0.504458153;0.063184703;8.303398365;5.918701993;0.905968703;0.2883362;0.614050568;0.116206972;0.114334281;0.009050484;0.607065489;1.007078235;1.54495335;0.72999587;0.117209591;0.097983774;0.108315281;0.57207956;1.01E-05;0.51658057;0.624895851;0.03960042;0.6;0.572893658;0.376958953;23.66272288;icequake
2024-03-19T16:10:08.400000Z;0.0075;0.01;6.597378812;0.716547242;0.758540243;0.040493251;0.695348569;4.514240837;9.27E-05;0.55980697;0.053712199;0.054152664;0.095197845;0.207824169;15.48521743;0.2;3.832565173;0.971438877;1.58568591;0.024273884;0.435279143;1.487603306;0.820958833;0.082221925;10.46137062;11.60155511;0.130975385;0.936113622;0.273085216;0.252588767;0.252588767;0.018672448;0.460589902;1.068027476;0.853877047;0.931725032;0.171697646;-0.31598571;0.091651391;0.709216536;2.46E-05;0.674887519;0.76653891;0.069882596;0.6;0.137830858;0.558093225;25.8290285;short_signal
2024-03-19T16:12:13.200000Z;0.012;0.025;3.387204774;0.199966672;0.982003;0.964672555;0.366820536;1.63289316;0.000913266;0.112257902;0.068861769;0.551717263;0.119198712;0.121639765;-0.056118624;2;0.431824365;0.753024488;1.253720103;0.098746023;0.556829571;2.076923077;0.25789548;0.060231783;4.246606719;0.075006427;2.833790325;1.29298743;0.208203475;0.838987612;0.54922868;0.029108634;0.387768705;1.355768171;0.633369624;0.678922936;0.455740179;-0.044527945;0.491584736;0.607572878;4.13E-05;0.216630562;0.708215297;0.012593918;0.2;2.319645635;0.548938211;18.83019497;noise
2024-03-19T16:12:20.800000Z;0.011;0.018;3.014075814;0.191634728;0.999833361;0.968671888;0.278105745;1.112328644;0.001039731;0.095538915;0.102774246;0.555905663;0.095895083;0.11813591;-0.81291302;2;0.221102542;0.650201389;1.254072319;0.010805161;0.598812565;1.753246753;0.272705789;0.063660143;3.779869046;-0.081301203;2.530346193;1.340881368;0.191467358;0.85974355;0.699700376;0.0513264;0.225795701;1.193374009;0.29164873;0.718268628;0.505769612;0.229690659;0.499916681;0.613701456;4.26E-05;0.224962506;0.724879187;0.01152818;0.2;1.510689963;0.437888911;20.32994501;noise
2024-03-19T16:14:02.400000Z;0.014;0.026;2.787778031;0.216630562;0.986835527;0.920013331;0.289470887;0.75426027;0.001453194;0.102511006;0.06162393;0.602666646;0.104761302;0.104815998;-0.739993989;1.8;0.272193097;0.868290771;1.245997489;-0.112325726;0.551421566;1.985294118;0.227431062;0.05375821;3.473564426;-0.125910031;3.444204295;1.074477082;0.172032027;0.741708719;0.741708719;0.026107983;0.629061823;1.06129496;1.695867026;0.609568701;0.492407266;-0.003647605;0.408265289;0.587469279;3.04E-05;0.216630562;0.624895851;0.016342426;0.2;3.305860701;0.603210192;16.33061156;noise
2024-03-19T16:14:24.600000Z;0.009;0.0115;5.203695671;0.558240293;0.959006832;0.11898017;0.470453714;0.64586417;0.000128434;0.141521923;0.026649526;0.097979641;0.111991807;0.60716715;4.237887192;0.6;2.176667072;0.881708329;1.515051486;-0.030135253;0.468746396;1.764705882;0.743349954;0.070849285;7.883866858;4.98008649;0.711527598;0.631258476;0.687247482;0.226228615;0.226228615;0.011923205;0.525079153;1.039160917;1.105614035;0.805609497;0.171053793;-0.354667791;0.049991668;0.594593728;1.64E-05;0.558240293;0.608231961;0.048088043;0.6;0.25748443;0.63034303;22.82952841;short_signal
2024-03-19T16:14:28.200000Z;0.011;0.015;4.847736809;0.308281953;0.977503749;0.478086986;0.627751437;0.340725728;0.000464703;0.185781147;0.040923213;0.134296755;0.434909536;0.194680817;3.2865252;0.6;1.826004638;0.913031067;1.450377933;-0.119631493;0.503887076;1.935483871;0.326452172;0.06023471;7.031050494;3.753784826;1.221884915;0.524996995;0.476416845;0.286897725;0.286897725;0.011947454;0.551574738;1.099210062;1.230026013;0.692896371;0.147218001;-0.26509293;0.291618064;0.551119317;1.20E-05;0.333277787;0.624895851;0.02547883;0.4;0.880177337;0.361690009;20.6632228;icequake
2024-03-19T16:15:07.400000Z;0.011;0.014;5.467578524;0.416597234;0.270288285;0.07682053;0.601753894;1.801733585;5.07E-05;0.027014631;0.030564296;0.042835385;0.17086168;0.721525269;6.906120243;0.2;2.692821283;0.981931415;1.686870931;0.005811303;0.448521878;1.875;0.099715491;0.059375559;9.223099272;8.492965998;1.275309813;0.512096474;0.852726148;0.189857102;0.189857102;0.011025313;0.482586236;1.04035156;0.932689211;0.688227094;0.143289874;0.13309668;0.049991668;0.555337176;1.68E-05;0.424929178;0.474920847;0.078480707;0.4;0.886826061;0.769850743;21.66305616;surface_waves
2024-03-19T16:15:13.200000Z;0.0105;0.0155;3.369328176;0.316613898;0.992834528;0.913847692;0.46715594;1.515677998;0.001006641;0.073026421;0.077768595;0.195001282;0.491660223;0.127861898;-0.211738746;1.9;0.617267011;0.842674169;1.262415753;0.052303266;0.519163991;1.875;0.217518305;0.066394194;4.253492964;0.128435082;1.180853355;0.936973817;0.597698079;0.53613298;0.429760383;0.020204394;0.424429262;1.23343655;0.737405906;0.748270283;0.4512231;0.026269421;0.341609732;0.606440216;2.83E-05;0.324945842;0.666555574;0.013203116;0.4;0.772469912;0.479771594;21.49641726;noise
2024-03-19T16:15:24.800000Z;0.012;0.0265;3.336323518;0.166638894;0.984002666;0.535910682;0.351130781;0.987320384;0.001033308;0.078573919;0.083214504;0.635656337;0.065688656;0.110496911;1.522511555;1.6;1.295271867;0.880826117;1.264140456;-0.069452761;0.657763682;2.571428571;0.20844155;0.061352567;4.217581533;0.23942861;3.495555995;0.992558218;0.158770039;0.534913616;0.510527698;0.037474634;0.498083653;1.017064497;0.992363878;0.68890302;0.459607423;-0.147471239;0.474920847;0.594085852;3.16E-05;0.216630562;0.691551408;0.019624052;0.2;2.363250902;0.570187496;20.99650058;noise
2024-03-19T16:15:39.800000Z;0.0115;0.0155;5.940423602;0.399933344;0.274620897;0.068988502;0.462187238;0.944068092;3.18E-05;0.019836386;0.022565755;0.040279392;0.54130473;0.368772641;6.208923421;0.4;2.530106884;0.976311541;1.662478091;-0.114387623;0.436951114;1.467391304;0.078799049;0.054857636;9.875824089;7.882354121;1.336145168;0.399597076;0.884100366;0.116881959;0.116881959;0.006405832;0.503916014;1.048329521;1.015787706;0.637814599;0.112523513;0.589639195;0.049991668;0.549428789;1.04E-05;0.399933344;0.449925012;0.096957589;0.4;1.02444324;0.818575421;19.49675054;surface_waves
2024-03-19T16:16:04.800000Z;0.0105;0.015;5.804405333;0.199966672;0.910014998;0.083152808;0.572684793;1.855477906;0.000497221;0.093852574;0.055628217;0.16862193;0.397580116;0.276049249;7.296554593;0.5;2.685668523;0.909870042;1.482879329;0.091474624;0.605530071;1.5;0.287386938;0.061465592;8.607232684;6.733709113;1.439567383;0.72789199;0.616374409;0.238691651;0.238691651;0.007705267;0.439593401;1.06138627;0.784418674;0.704753856;0.183979936;-0.449657775;0.258290285;0.5742771;2.01E-05;0.37493751;0.633227795;0.037552858;0.4;0.870628016;0.433208041;18.83019497;short_signal
2024-03-19T16:18:06.800000Z;0.0095;0.013;4.461632408;0.208298617;0.982169638;0.156140643;0.473913638;0.54310661;0.000437302;0.152630757;0.076259193;0.412076653;0.084493654;0.26015512;6.146431039;1.6;1.781698022;0.695229101;1.295796127;-0.094101447;0.552869595;1.855670103;0.437516774;0.069779078;5.781365995;1.258738292;1.750159548;0.964959112;0.332158762;0.483942807;0.340865462;0.014839582;0.613731045;1.1363621;1.588869715;0.789713382;0.334352196;0.082933978;0.299950008;0.615444888;2.87E-05;0.408265289;0.708215297;0.013570874;0.2;0.78800047;0.369100817;21.49641726;noise
2024-03-19T16:18:51.800000Z;0.0105;0.0165;3.280048053;0.183302783;0.999833361;0.943842693;0.331304406;1.383249732;0.001180195;0.181618469;0.077225595;0.500978378;0.062445244;0.148273976;-0.715748073;2;-0.249100702;0.708938265;1.226510839;0.094456899;0.615305471;2.222222222;0.372553876;0.065205752;4.02301449;-0.365439158;1.791604042;1.313768458;0.198468485;0.665084586;0.665084586;0.039612128;0.45625729;1.386452005;0.839105118;0.735213832;0.509499939;-0.042365275;0.491584736;0.629248863;3.56E-05;0.241626396;0.733211131;0.010400301;0.2;1.29811237;0.465679944;20.6632228;noise
2024-03-19T16:19:29.600000Z;0.013;0.027;2.81389141;0.199966672;0.996167305;0.991501416;0.302824116;0.710359784;0.00060358;0.064903029;0.050748332;0.643940992;0.106549836;0.103422894;0.086848742;1.9;0.214858068;0.661346102;1.201144311;-0.111817252;0.483793471;2.410714286;0.172478992;0.056309888;3.379889659;-0.61941138;4.662206678;1.278071397;0.176246899;0.784818252;0.784818252;0.039249431;0.658890185;1.321086972;1.93160723;0.635882672;0.534716028;0.034190357;0.383269455;0.596429234;4.02E-05;0.216630562;0.599900017;0.012457024;0.2;3.164264807;0.624700697;15.66405599;noise
2024-03-19T16:19:34.000000Z;0.01;0.0135;6.710751596;0.408265289;0.695550742;0.017497084;0.515914956;0.672823016;9.71E-05;0.234427995;0.032046136;0.037761946;0.331467962;0.355783079;13.98226712;0.4;3.125133677;0.866646551;1.426488328;0.162463968;0.372754988;1.022727273;0.368948001;0.064047119;9.572808821;7.498402196;0.383347608;0.844462314;0.619731678;0.23466846;0.23466846;0.009118154;0.496583903;1.16691448;0.986428335;0.736251047;0.153361077;-0.560362856;0.274954174;0.575757687;1.75E-05;0.416597234;0.691551408;0.033414071;0.4;0.568262481;0.476539528;19.16347275;icequake
2024-03-19T16:19:53.400000Z;0.012;0.021;2.917344155;0.208298617;0.997167139;0.907348775;0.305702889;1.23836899;0.001157371;0.072249644;0.050018662;0.645334685;0.054255348;0.152828404;0.430322124;1.8;0.757479709;0.741706237;1.245198937;0.155165987;0.508143479;1.849315068;0.254490308;0.059466858;3.63267384;-0.181170384;4.493062791;1.373053038;0.19568272;0.985715911;0.985715911;0.03387405;0.533244459;1.08547712;1.142449125;0.670800559;0.482457642;-0.167852819;0.358273621;0.593094942;3.26E-05;0.216630562;0.574904183;0.013270943;0.2;2.026614037;0.518068439;18.99683386;noise
2024-03-19T16:20:35.200000Z;0.0085;0.0295;2.863555785;0.199966672;0.997500417;0.913514414;0.363014414;1.014564258;0.00024745;0.052966774;0.032017826;0.537446054;0.067412288;0.070929121;0.175266461;2;0.664145284;0.790559036;1.244975781;-0.111484049;0.779485294;1.747572816;0.363242367;0.082340179;3.5650576;-0.256317081;1.732650608;0.874408328;0.114716607;0.757622418;0.604239449;0.053096145;0.532744543;1.250569251;1.140156919;0.903287616;0.482538576;0.035685314;0.816530578;0.654014675;3.38E-05;0.216630562;1.03316114;0.009635123;0.2;2.92504396;0.643074987;27.82869522;noise
2024-03-19T16:20:45.200000Z;0.0085;0.0125;7.549310923;0.191634728;0.98350275;0.0149975;0.592131952;0.434490827;0.001067071;0.081315712;0.073989813;0.341210603;0.207893168;0.107785088;19.40008814;0.5;3.555433709;0.822948928;1.395364321;0.280793166;0.652653291;2.02247191;0.398369693;0.078430916;10.53403911;9.971773925;1.115125108;1.005963004;0.276533999;0.244077283;0.236828703;0.015090917;0.875520747;1.423840102;7.033467202;0.870661487;0.160012455;-0.1205051;0.658223629;0.659594072;4.21E-05;0.366605566;1.024829195;0.017538399;0.2;0.855864294;0.316805828;20.82986169;noise
2024-03-19T16:21:05.200000Z;0.0085;0.0295;3.394257312;0.199966672;0.978670222;0.918846859;0.445292806;1.333162273;0.000935829;0.058846366;0.098122881;0.505740395;0.045532878;0.109013394;0.866595351;2;0.778530882;0.820060918;1.241942482;0.092259186;0.806483424;2.368421053;0.381092033;0.08073063;4.215472351;-0.093434101;1.532026986;0.969337093;0.142206217;0.521497982;0.521497982;0.019221596;0.358773538;1.166890619;0.559511435;0.887296372;0.442931383;-0.250417969;0.799866689;0.678240353;4.03E-05;0.241626396;1.041493084;0.009349155;0.2;2.095452264;0.543884896;26.32894518;noise
2024-03-19T16:21:13.800000Z;0.009;0.029;3.266894145;1.041493084;0.999833361;0.988002;0.279666886;1.058910067;0.001170847;0.075789666;0.085671734;0.390406863;0.119210207;0.115032567;-0.202244382;1.9;0.268538941;0.720694409;1.247848603;-0.082545472;0.721868094;2.102803738;0.409177579;0.076678716;4.076589294;-0.065668409;1.184398199;1.243675402;0.182642941;0.750464886;0.712511888;0.053771456;0.585235794;1.097857165;1.411008437;0.84742955;0.475068993;0.027918926;0.633227795;0.664196461;3.36E-05;0.399933344;1.03316114;0.008448889;0.2;2.099851383;0.542286778;24.16263956;noise
2024-03-19T16:21:18.000000Z;0.0095;0.029;3.110556561;0.183302783;0.997667055;0.951174804;0.374458699;0.722213172;0.000189865;0.160369016;0.078269138;0.387732232;0.132648679;0.116689077;1.412772276;1.8;0.870044322;0.748461726;1.227203466;0.009632181;0.726483157;2.5;0.411233579;0.071880547;3.817285792;-0.298748433;1.195723639;1.116091957;0.203522883;0.688738815;0.668111371;0.03024929;0.603399433;1.210912764;1.521428571;0.799353921;0.477119718;0.017947355;0.51658057;0.640737872;3.47E-05;0.366605566;0.883186136;0.009944189;0.2;1.832515536;0.51810754;18.33027829;noise
2024-03-19T16:21:32.400000Z;0.0105;0.027;3.30408952;0.208298617;0.993001166;0.965172471;0.333257255;1.532007781;0.001243666;0.133076128;0.136355217;0.465339757;0.098503187;0.129687388;-0.607073136;2.1;0.451168034;0.806055621;1.24562073;0.253900464;0.666322548;2.465753425;0.358138317;0.067058795;4.1156424;-0.059743118;1.687504;1.49014631;0.179703901;0.82561133;0.82561133;0.032980796;0.308448592;1.320794359;0.446024096;0.751407148;0.492420189;-0.174039963;0.549908349;0.64689233;4.20E-05;0.283286119;0.833194468;0.012520348;0.2;1.638204595;0.499902213;19.16347275;noise
2024-03-19T16:21:38.800000Z;0.01;0.0135;3.892856869;0.316613898;0.996000667;0.282286286;0.561729941;2.36726533;0.000279804;0.1560481;0.040773005;0.069766943;0.560904473;0.154430365;3.910520856;1.7;1.987651152;0.807140322;1.328875637;0.093111823;0.34891663;1.512605042;0.291191691;0.067455063;5.173122652;1.324137203;0.657300644;0.998469383;0.644312762;0.484416012;0.484416012;0.029277697;0.452257957;1.02345325;0.825676909;0.765810787;0.360295306;-0.020248223;0.283286119;0.585369477;2.96E-05;0.349941676;0.633227795;0.019629991;0.4;0.501376822;0.479304996;24.32927845;surface_waves
2024-03-19T16:23:02.600000Z;0.013;0.018;5.519373111;0.283286119;0.276120647;0.102316281;0.534913651;1.227236479;2.47E-05;0.047677486;0.018004011;0.090813899;0.671036855;0.16620129;3.569298021;0.5;1.994434809;0.951116209;1.689848512;-0.16381213;0.481226503;1.894736842;0.1881841;0.050047188;9.32690444;6.298555274;7.268800461;0.336220511;0.405281272;0.10570355;0.083920355;0.003307281;0.488085319;1.022867648;0.953450521;0.581611202;0.089984356;0.139542304;0.216630562;0.510398781;1.80E-05;0.299950008;0.51658057;0.041858085;0.2;2.745433766;0.525237007;18.99683386;surface_waves
2024-03-19T16:24:00.400000Z;0.013;0.017;6.228446744;0.333277787;0.249291785;0.069488419;0.905997221;0.018233162;2.33E-05;0.035906756;0.008205803;0.018074555;0.827944056;0.108351437;7.148975634;0.2;2.619717021;0.975253419;1.944717818;-0.384414163;0.470651204;2.168674699;0.073180846;0.048193882;12.11257136;10.92360332;1.616970629;0.154168576;0.880648793;0.054598102;0.054598102;0.003234922;0.597233794;1.080917401;1.482829954;0.565528827;0.053210019;0.398757393;0.058323613;0.525191419;3.50E-05;0.349941676;0.408265289;0.103672775;0.4;1.632372331;0.828546079;19.66338944;surface_waves
2024-03-19T16:24:25.000000Z;0.01;0.0155;4.068049447;0.208298617;0.999333444;0.830194968;0.370226643;1.81531063;0.000274955;0.092024956;0.072260707;0.326400441;0.299781498;0.170063811;2.925599672;1.8;1.467968837;0.725513749;1.301058704;0.030570157;0.609665377;1.956521739;0.291494945;0.069861939;5.292771142;1.003253596;2.13384477;1.276905706;0.362327474;0.841776107;0.841776107;0.040120731;0.40809865;1.251953102;0.689470721;0.764149149;0.391615408;-0.228960682;0.333277787;0.797546711;0.000113833;0.349941676;0.683219463;0.012470627;0.2;1.270188203;0.378587977;25.16247292;noise
